date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-05-27,603272,3,36.229,38.18,4.85,True,4.85,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅11%，温和上行；主板10cm涨停
2026-05-28,600162,3,32.92,2.54,9.84,True,9.84,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅46%，主升节奏；主板10cm涨停
2026-05-29,000539,3,32.72,8.88,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2026-06-01,600759,3,33.302,2.9,5.17,True,5.17,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅15%，趋势向上；主板10cm涨停
2026-06-02,002856,3,36.453,24.54,5.01,True,5.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅23%，趋势向上；主板10cm涨停
2026-06-03,002667,3,35.09,21.56,5.01,True,5.01,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅5%，温和上行；主板10cm涨停
2026-06-04,002501,3,33.259,1.66,2.41,False,2.41,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅13%，温和上行；主板10cm涨停
2026-06-05,603135,3,32.738,14.03,9.98,True,9.98,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2026-06-08,603500,3,32.502,13.45,-0.59,False,-0.59,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅25%，趋势向上；主板10cm涨停
2026-06-09,002254,3,32.794,18.79,-8.46,False,-8.46,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅40%，主升节奏；主板10cm涨停
2026-06-10,002636,3,33.993,77.42,9.53,False,9.53,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅50%，主升节奏；主板10cm涨停
2026-06-11,603065,3,34.848,12.36,10.03,True,10.03,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅42%，主升节奏；主板10cm涨停
2026-06-12,000032,3,32.435,18.92,9.99,True,9.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅22%，趋势向上；主板10cm涨停
2026-06-15,002214,3,34.201,15.74,0.0,False,0.0,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅10%，温和上行；主板10cm涨停
2026-06-16,301176,3,33.0,81.5,-1.98,False,-1.98,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅84%，主升节奏；20cm大板涨停，弹性大
2026-06-17,600353,3,34.806,38.19,10.0,True,10.0,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅40%，主升节奏；主板10cm涨停
2026-06-18,002141,3,33.771,4.71,-4.46,False,-4.46,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2026-06-22,000811,3,34.872,44.19,1.77,False,1.77,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅44%，主升节奏；主板10cm涨停
2026-06-23,603407,3,34.881,82.32,10.0,True,10.0,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅44%，主升节奏；主板10cm涨停
2026-06-24,605069,3,34.735,14.74,-0.27,False,-0.27,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅37%，主升节奏；主板10cm涨停
2026-06-25,000823,3,36.178,25.87,10.01,True,10.01,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅9%，温和上行；主板10cm涨停
